argv[0]=
argv[0]=
pybullet build time: Nov 28 2023 23:52:03
SPS: 755
global_step=562000, episodic_return=350.88970947265625
global_step=563000, episodic_return=1047.93505859375
SPS: 755
global_step=564000, episodic_return=300.5614929199219
global_step=565000, episodic_return=1122.248779296875
SPS: 756
global_step=566000, episodic_return=1103.2227783203125
global_step=567000, episodic_return=1112.4150390625
SPS: 756
global_step=568000, episodic_return=1131.52490234375
global_step=569000, episodic_return=1086.8870849609375
SPS: 757
global_step=570000, episodic_return=1092.2283935546875
global_step=571000, episodic_return=1132.238525390625
SPS: 757
global_step=572000, episodic_return=1142.14697265625
global_step=573000, episodic_return=1148.9639892578125
SPS: 758
global_step=574000, episodic_return=232.0685577392578
global_step=575000, episodic_return=307.1944274902344
SPS: 759
global_step=576000, episodic_return=1161.3338623046875
global_step=577000, episodic_return=334.8253479003906
SPS: 759
global_step=578000, episodic_return=292.89398193359375
global_step=579000, episodic_return=1175.0478515625
SPS: 760
global_step=580000, episodic_return=1038.3358154296875
global_step=581000, episodic_return=1092.9521484375
SPS: 760
global_step=582000, episodic_return=618.0025634765625
global_step=583000, episodic_return=662.7052001953125
SPS: 761
global_step=584000, episodic_return=1188.3056640625
global_step=585000, episodic_return=645.0819091796875
SPS: 761
global_step=586000, episodic_return=1145.72021484375
global_step=587000, episodic_return=1188.41650390625
SPS: 762
global_step=588000, episodic_return=655.0484619140625
global_step=589000, episodic_return=1216.4901123046875
SPS: 763
global_step=590000, episodic_return=1176.1395263671875
global_step=591000, episodic_return=668.1875
SPS: 763
global_step=592000, episodic_return=1161.1990966796875
global_step=593000, episodic_return=1181.65625
SPS: 764
global_step=594000, episodic_return=984.3131103515625
global_step=595000, episodic_return=593.6595458984375
SPS: 764
global_step=596000, episodic_return=620.683837890625
global_step=597000, episodic_return=685.935546875
global_step=598000, episodic_return=1163.669189453125
SPS: 765
global_step=599000, episodic_return=1152.836669921875
global_step=600000, episodic_return=1112.4912109375
SPS: 765
global_step=601000, episodic_return=1157.31396484375
global_step=602000, episodic_return=1084.8372802734375
SPS: 766
global_step=603000, episodic_return=1131.4986572265625
global_step=604000, episodic_return=1075.426513671875
SPS: 766
global_step=605000, episodic_return=1175.146728515625
global_step=606000, episodic_return=1106.4351806640625
SPS: 767
global_step=607000, episodic_return=698.1150512695312
global_step=608000, episodic_return=1172.6309814453125
SPS: 767
global_step=609000, episodic_return=1113.8656005859375
global_step=610000, episodic_return=1176.6025390625
SPS: 768
global_step=611000, episodic_return=1173.572021484375
global_step=612000, episodic_return=1191.0296630859375
SPS: 768
global_step=613000, episodic_return=1189.7591552734375
global_step=614000, episodic_return=1169.663330078125
SPS: 769
global_step=615000, episodic_return=1200.1285400390625
global_step=616000, episodic_return=1185.368896484375
SPS: 769
global_step=617000, episodic_return=685.3882446289062
global_step=618000, episodic_return=1164.76708984375
SPS: 770
global_step=619000, episodic_return=1200.1409912109375
global_step=620000, episodic_return=1208.0272216796875
SPS: 770
global_step=621000, episodic_return=1226.4571533203125
global_step=622000, episodic_return=1183.3876953125
SPS: 771
global_step=623000, episodic_return=1171.5155029296875
global_step=624000, episodic_return=1224.41845703125
SPS: 771
global_step=625000, episodic_return=1142.143798828125
global_step=626000, episodic_return=1224.542236328125
SPS: 772
global_step=627000, episodic_return=1198.8624267578125
global_step=628000, episodic_return=1204.3905029296875
SPS: 772
global_step=629000, episodic_return=1205.5953369140625
global_step=630000, episodic_return=1182.0799560546875
SPS: 773
global_step=631000, episodic_return=1214.033447265625
global_step=632000, episodic_return=1212.8492431640625
SPS: 773
global_step=633000, episodic_return=1207.2120361328125
global_step=634000, episodic_return=1232.45849609375
SPS: 774
global_step=635000, episodic_return=1232.750732421875
global_step=636000, episodic_return=711.71435546875
SPS: 774
global_step=637000, episodic_return=709.296142578125
global_step=638000, episodic_return=1222.07470703125
SPS: 775
global_step=639000, episodic_return=1205.2568359375
global_step=640000, episodic_return=1216.61572265625
global_step=641000, episodic_return=1265.156494140625
SPS: 775
global_step=642000, episodic_return=1239.1016845703125
global_step=643000, episodic_return=1267.1727294921875
SPS: 776
global_step=644000, episodic_return=1084.371337890625
global_step=645000, episodic_return=1251.990966796875
SPS: 776
global_step=646000, episodic_return=1126.2763671875
global_step=647000, episodic_return=697.8194580078125
SPS: 777
global_step=648000, episodic_return=1278.8560791015625
global_step=649000, episodic_return=1186.9134521484375
SPS: 777
global_step=650000, episodic_return=693.561767578125
global_step=651000, episodic_return=1247.4698486328125
SPS: 778
global_step=652000, episodic_return=1177.6563720703125
global_step=653000, episodic_return=1209.263427734375
SPS: 778
global_step=654000, episodic_return=1264.94677734375
global_step=655000, episodic_return=1244.108642578125
SPS: 779
global_step=656000, episodic_return=1242.68310546875
global_step=657000, episodic_return=701.0448608398438
SPS: 779
global_step=658000, episodic_return=692.7266235351562
global_step=659000, episodic_return=1258.8563232421875
SPS: 780
global_step=660000, episodic_return=707.5443725585938
global_step=661000, episodic_return=703.877685546875
SPS: 780
global_step=662000, episodic_return=1151.26611328125
global_step=663000, episodic_return=1199.2276611328125
SPS: 780
global_step=664000, episodic_return=1212.74609375
global_step=665000, episodic_return=1215.729248046875
SPS: 781
global_step=666000, episodic_return=713.12890625
global_step=667000, episodic_return=1217.3380126953125
SPS: 781
global_step=668000, episodic_return=1235.997802734375
global_step=669000, episodic_return=1216.2034912109375
SPS: 782
global_step=670000, episodic_return=702.9803466796875
global_step=671000, episodic_return=1223.326904296875
SPS: 782
global_step=672000, episodic_return=1139.2996826171875
global_step=673000, episodic_return=1205.7703857421875
SPS: 783
global_step=674000, episodic_return=1252.489990234375
global_step=675000, episodic_return=1202.47314453125
SPS: 783
global_step=676000, episodic_return=1182.916748046875
global_step=677000, episodic_return=1173.2412109375
SPS: 784
global_step=678000, episodic_return=1083.2618408203125
global_step=679000, episodic_return=1204.5880126953125
SPS: 784
global_step=680000, episodic_return=1201.9088134765625
global_step=681000, episodic_return=1203.9874267578125
SPS: 784
global_step=682000, episodic_return=1210.20751953125
global_step=683000, episodic_return=1255.5233154296875
global_step=684000, episodic_return=1232.2618408203125
SPS: 785
global_step=685000, episodic_return=1215.623779296875
global_step=686000, episodic_return=1232.1158447265625
SPS: 785
global_step=687000, episodic_return=1258.4913330078125
global_step=688000, episodic_return=1197.0330810546875
SPS: 786
global_step=689000, episodic_return=1260.1109619140625
global_step=690000, episodic_return=1236.491455078125
SPS: 786
global_step=691000, episodic_return=1265.66064453125
global_step=692000, episodic_return=1203.2105712890625
SPS: 787
global_step=693000, episodic_return=1267.983642578125
global_step=694000, episodic_return=1193.855712890625
SPS: 787
global_step=695000, episodic_return=1278.75146484375
global_step=696000, episodic_return=1234.9405517578125
SPS: 788
global_step=697000, episodic_return=1203.49951171875
global_step=698000, episodic_return=1282.3359375
SPS: 788
global_step=699000, episodic_return=1214.5693359375
global_step=700000, episodic_return=1272.9263916015625
SPS: 788
global_step=701000, episodic_return=1272.77685546875
global_step=702000, episodic_return=1216.0428466796875
SPS: 789
global_step=703000, episodic_return=1174.423828125
global_step=704000, episodic_return=1184.4129638671875
SPS: 789
global_step=705000, episodic_return=1178.935546875
global_step=706000, episodic_return=1254.975341796875
SPS: 790
global_step=707000, episodic_return=1240.2120361328125
global_step=708000, episodic_return=1216.8033447265625
SPS: 790
global_step=709000, episodic_return=1146.07763671875
global_step=710000, episodic_return=1299.865478515625
SPS: 791
global_step=711000, episodic_return=1220.3070068359375
global_step=712000, episodic_return=1291.026611328125
SPS: 791
global_step=713000, episodic_return=1300.567138671875
global_step=714000, episodic_return=1243.31201171875
SPS: 791
global_step=715000, episodic_return=1219.8428955078125
global_step=716000, episodic_return=1254.909912109375
SPS: 792
global_step=717000, episodic_return=1270.8297119140625
global_step=718000, episodic_return=1268.28466796875
SPS: 792
global_step=719000, episodic_return=1175.071044921875
global_step=720000, episodic_return=1226.8009033203125
SPS: 793
global_step=721000, episodic_return=1206.864501953125
global_step=722000, episodic_return=1292.5767822265625
SPS: 793
global_step=723000, episodic_return=1234.40380859375
global_step=724000, episodic_return=1281.1627197265625
SPS: 793
global_step=725000, episodic_return=1242.471435546875
global_step=726000, episodic_return=1224.4698486328125
global_step=727000, episodic_return=1231.1326904296875
SPS: 794
global_step=728000, episodic_return=1292.5225830078125
global_step=729000, episodic_return=1234.6151123046875
SPS: 793
global_step=730000, episodic_return=1303.599365234375
global_step=731000, episodic_return=1185.878662109375
SPS: 783
global_step=732000, episodic_return=1214.7930908203125
global_step=733000, episodic_return=1221.000732421875
SPS: 783
global_step=734000, episodic_return=1278.0579833984375
global_step=735000, episodic_return=1236.28515625
SPS: 783
global_step=736000, episodic_return=1237.9649658203125
global_step=737000, episodic_return=1307.66015625
SPS: 784
global_step=738000, episodic_return=1276.369140625
global_step=739000, episodic_return=1266.3084716796875
SPS: 784
global_step=740000, episodic_return=1222.46435546875
global_step=741000, episodic_return=1299.00244140625
SPS: 785
global_step=742000, episodic_return=1256.5364990234375
global_step=743000, episodic_return=1312.6925048828125
SPS: 785
global_step=744000, episodic_return=1300.8033447265625
global_step=745000, episodic_return=1180.530029296875
SPS: 785
global_step=746000, episodic_return=1282.05712890625
global_step=747000, episodic_return=1330.3624267578125
SPS: 786
global_step=748000, episodic_return=1307.537841796875
global_step=749000, episodic_return=1323.465576171875
SPS: 786
global_step=750000, episodic_return=1310.35107421875
global_step=751000, episodic_return=1267.7662353515625
SPS: 787
global_step=752000, episodic_return=1297.02880859375
global_step=753000, episodic_return=1316.5906982421875
SPS: 787
global_step=754000, episodic_return=1273.809326171875
global_step=755000, episodic_return=1273.0863037109375
SPS: 787
global_step=756000, episodic_return=1248.2017822265625
global_step=757000, episodic_return=1310.8922119140625
SPS: 788
global_step=758000, episodic_return=1293.3795166015625
global_step=759000, episodic_return=1391.85009765625
SPS: 788
global_step=760000, episodic_return=1335.06640625
global_step=761000, episodic_return=1188.0535888671875
SPS: 789
global_step=762000, episodic_return=1315.76708984375
global_step=763000, episodic_return=1319.767333984375
SPS: 789
global_step=764000, episodic_return=1241.7166748046875
global_step=765000, episodic_return=1208.4771728515625
SPS: 789
global_step=766000, episodic_return=1246.8785400390625
global_step=767000, episodic_return=1305.02978515625
global_step=768000, episodic_return=1180.9320068359375
SPS: 790
global_step=769000, episodic_return=1144.5982666015625
global_step=770000, episodic_return=1260.86572265625
SPS: 790
global_step=771000, episodic_return=1236.2762451171875
global_step=772000, episodic_return=1268.3526611328125
SPS: 791
global_step=773000, episodic_return=1243.09326171875
global_step=774000, episodic_return=1233.9837646484375
SPS: 791
global_step=775000, episodic_return=1319.6640625
global_step=776000, episodic_return=1233.770263671875
SPS: 791
global_step=777000, episodic_return=1266.2305908203125
global_step=778000, episodic_return=1247.880615234375
SPS: 792
global_step=779000, episodic_return=1263.3695068359375
global_step=780000, episodic_return=1331.343017578125
SPS: 792
global_step=781000, episodic_return=1212.5784912109375
global_step=782000, episodic_return=1271.4276123046875
SPS: 792
global_step=783000, episodic_return=1276.0047607421875
global_step=784000, episodic_return=1255.264892578125
SPS: 793
global_step=785000, episodic_return=1283.8348388671875
global_step=786000, episodic_return=1267.245849609375
SPS: 793
global_step=787000, episodic_return=1192.5472412109375
global_step=788000, episodic_return=1257.709716796875
SPS: 794
global_step=789000, episodic_return=1178.987060546875
global_step=790000, episodic_return=1310.6029052734375
SPS: 794
global_step=791000, episodic_return=1234.1702880859375
global_step=792000, episodic_return=1269.4573974609375
SPS: 794
global_step=793000, episodic_return=1337.3009033203125
global_step=794000, episodic_return=1239.8541259765625
SPS: 795
global_step=795000, episodic_return=1296.8668212890625
global_step=796000, episodic_return=1323.5537109375
SPS: 795
global_step=797000, episodic_return=1293.73095703125
global_step=798000, episodic_return=1318.7047119140625
SPS: 795
global_step=799000, episodic_return=1276.676025390625
global_step=800000, episodic_return=1205.5799560546875
SPS: 796
global_step=801000, episodic_return=1272.0439453125
global_step=802000, episodic_return=1227.3802490234375
SPS: 796
global_step=803000, episodic_return=1203.2108154296875
global_step=804000, episodic_return=1337.6529541015625
SPS: 796
global_step=805000, episodic_return=1346.344482421875
global_step=806000, episodic_return=1374.505859375
SPS: 797
global_step=807000, episodic_return=1306.2994384765625
global_step=808000, episodic_return=1314.0833740234375
SPS: 797
global_step=809000, episodic_return=1386.354248046875
global_step=810000, episodic_return=1289.91845703125
global_step=811000, episodic_return=1335.62890625
SPS: 798
global_step=812000, episodic_return=1305.9215087890625
global_step=813000, episodic_return=1325.465087890625
SPS: 798
global_step=814000, episodic_return=1348.9771728515625
global_step=815000, episodic_return=1285.2694091796875
SPS: 798
global_step=816000, episodic_return=1321.1702880859375
global_step=817000, episodic_return=1318.4652099609375
SPS: 799
global_step=818000, episodic_return=1336.711181640625
global_step=819000, episodic_return=1301.90625
SPS: 799
global_step=820000, episodic_return=1278.35595703125
global_step=821000, episodic_return=1292.9078369140625
SPS: 799
global_step=822000, episodic_return=1189.8380126953125
global_step=823000, episodic_return=1214.7513427734375
SPS: 800
global_step=824000, episodic_return=1265.08349609375
global_step=825000, episodic_return=1320.5531005859375
SPS: 800
global_step=826000, episodic_return=1074.82568359375
global_step=827000, episodic_return=1272.191162109375
SPS: 800
global_step=828000, episodic_return=1186.252197265625
global_step=829000, episodic_return=1363.495361328125
SPS: 801
global_step=830000, episodic_return=1223.1409912109375
global_step=831000, episodic_return=1355.274658203125
SPS: 801
global_step=832000, episodic_return=1373.4578857421875
global_step=833000, episodic_return=1247.7288818359375
SPS: 801
global_step=834000, episodic_return=1347.1546630859375
global_step=835000, episodic_return=1297.6417236328125
SPS: 802
global_step=836000, episodic_return=1209.4625244140625
global_step=837000, episodic_return=1275.2999267578125
SPS: 802
global_step=838000, episodic_return=1320.097412109375
global_step=839000, episodic_return=1182.7745361328125
SPS: 802
global_step=840000, episodic_return=1362.4375
global_step=841000, episodic_return=1345.0797119140625
SPS: 803
global_step=842000, episodic_return=1202.057373046875
global_step=843000, episodic_return=1378.59033203125
SPS: 803
global_step=844000, episodic_return=1328.6851806640625
global_step=845000, episodic_return=1306.474853515625
SPS: 803
global_step=846000, episodic_return=1384.8443603515625
global_step=847000, episodic_return=1377.017822265625
SPS: 804
global_step=848000, episodic_return=1279.77783203125
global_step=849000, episodic_return=1371.5638427734375
SPS: 804
global_step=850000, episodic_return=1324.61865234375
global_step=851000, episodic_return=1362.864501953125
SPS: 804
global_step=852000, episodic_return=1314.099365234375
global_step=853000, episodic_return=1396.193603515625
global_step=854000, episodic_return=1270.697998046875
SPS: 805
global_step=855000, episodic_return=1355.7196044921875
global_step=856000, episodic_return=1311.91357421875
SPS: 805
global_step=857000, episodic_return=1371.379638671875
global_step=858000, episodic_return=1356.4404296875
SPS: 805
global_step=859000, episodic_return=1366.7794189453125
global_step=860000, episodic_return=1373.5433349609375
SPS: 806
global_step=861000, episodic_return=1380.5479736328125
global_step=862000, episodic_return=1351.35107421875
SPS: 806
global_step=863000, episodic_return=1355.0472412109375
global_step=864000, episodic_return=1374.7529296875
SPS: 806
global_step=865000, episodic_return=1315.6666259765625
global_step=866000, episodic_return=1378.5989990234375
SPS: 806
global_step=867000, episodic_return=1306.7940673828125
global_step=868000, episodic_return=1399.744873046875
SPS: 807
global_step=869000, episodic_return=1372.7105712890625
global_step=870000, episodic_return=1328.114013671875
SPS: 807
global_step=871000, episodic_return=1323.787109375
global_step=872000, episodic_return=1413.1962890625
SPS: 807
global_step=873000, episodic_return=1334.572998046875
global_step=874000, episodic_return=1444.6036376953125
SPS: 808
global_step=875000, episodic_return=1384.154541015625
global_step=876000, episodic_return=1364.089111328125
SPS: 808
global_step=877000, episodic_return=1361.1488037109375
global_step=878000, episodic_return=1412.9971923828125
SPS: 808
global_step=879000, episodic_return=1349.4561767578125
global_step=880000, episodic_return=1331.7371826171875
SPS: 809
global_step=881000, episodic_return=1326.690185546875
global_step=882000, episodic_return=1384.004150390625
SPS: 809
global_step=883000, episodic_return=1333.009765625
global_step=884000, episodic_return=1356.42236328125
SPS: 809
global_step=885000, episodic_return=1424.7313232421875
global_step=886000, episodic_return=1410.326904296875
SPS: 809
global_step=887000, episodic_return=1407.7294921875
global_step=888000, episodic_return=1325.681884765625
SPS: 810
global_step=889000, episodic_return=1362.23291015625
global_step=890000, episodic_return=1354.327392578125
SPS: 810
global_step=891000, episodic_return=1361.72509765625
global_step=892000, episodic_return=1296.61767578125
SPS: 810
global_step=893000, episodic_return=1365.983154296875
global_step=894000, episodic_return=1348.328857421875
SPS: 811
global_step=895000, episodic_return=1379.51318359375
global_step=896000, episodic_return=1352.289794921875
global_step=897000, episodic_return=1379.7435302734375
SPS: 811
global_step=898000, episodic_return=1336.438232421875
global_step=899000, episodic_return=1364.0479736328125
SPS: 811
global_step=900000, episodic_return=1387.3873291015625
global_step=901000, episodic_return=1372.49755859375
SPS: 811
global_step=902000, episodic_return=1363.6722412109375
global_step=903000, episodic_return=1360.62548828125
SPS: 812
global_step=904000, episodic_return=1293.5462646484375
global_step=905000, episodic_return=1348.7716064453125
SPS: 812
global_step=906000, episodic_return=1358.3857421875
global_step=907000, episodic_return=1275.6063232421875
SPS: 812
global_step=908000, episodic_return=1382.2481689453125
global_step=909000, episodic_return=1309.803955078125
SPS: 813
global_step=910000, episodic_return=1381.3631591796875
global_step=911000, episodic_return=1317.0982666015625
SPS: 813
global_step=912000, episodic_return=1351.8597412109375
global_step=913000, episodic_return=1332.32373046875
SPS: 813
global_step=914000, episodic_return=1329.8131103515625
global_step=915000, episodic_return=1293.2728271484375
SPS: 814
global_step=916000, episodic_return=1279.65234375
global_step=917000, episodic_return=1334.6767578125
SPS: 814
global_step=918000, episodic_return=1385.4093017578125
global_step=919000, episodic_return=1320.0447998046875
SPS: 814
global_step=920000, episodic_return=1322.5455322265625
global_step=921000, episodic_return=1348.8397216796875
SPS: 814
global_step=922000, episodic_return=1310.6630859375
global_step=923000, episodic_return=1294.75830078125
SPS: 815
global_step=924000, episodic_return=1346.3023681640625
global_step=925000, episodic_return=1384.327392578125
SPS: 815
global_step=926000, episodic_return=1427.2490234375
global_step=927000, episodic_return=1313.192138671875
SPS: 815
global_step=928000, episodic_return=1320.4296875
global_step=929000, episodic_return=1260.3944091796875
SPS: 815
global_step=930000, episodic_return=1439.53076171875
global_step=931000, episodic_return=1396.4420166015625
SPS: 816
global_step=932000, episodic_return=1241.9317626953125
global_step=933000, episodic_return=1296.32080078125
SPS: 816
global_step=934000, episodic_return=1345.851806640625
global_step=935000, episodic_return=1319.74072265625
SPS: 816
global_step=936000, episodic_return=1353.41796875
global_step=937000, episodic_return=1227.5994873046875
SPS: 816
global_step=938000, episodic_return=1323.3270263671875
global_step=939000, episodic_return=1364.5771484375
global_step=940000, episodic_return=1291.7763671875
SPS: 817
global_step=941000, episodic_return=1374.4132080078125
global_step=942000, episodic_return=1351.0816650390625
SPS: 817
global_step=943000, episodic_return=1346.1815185546875
global_step=944000, episodic_return=1346.747802734375
SPS: 817
global_step=945000, episodic_return=1344.6610107421875
global_step=946000, episodic_return=1332.0821533203125
SPS: 817
global_step=947000, episodic_return=1245.9310302734375
global_step=948000, episodic_return=1385.5784912109375
SPS: 818
global_step=949000, episodic_return=1364.9356689453125
global_step=950000, episodic_return=1312.5255126953125
SPS: 818
global_step=951000, episodic_return=1389.8526611328125
global_step=952000, episodic_return=1405.10546875
SPS: 818
global_step=953000, episodic_return=1409.560791015625
global_step=954000, episodic_return=1435.4744873046875
SPS: 819
global_step=955000, episodic_return=1361.3670654296875
global_step=956000, episodic_return=1324.3851318359375
SPS: 819
global_step=957000, episodic_return=1384.894775390625
global_step=958000, episodic_return=1403.0738525390625
SPS: 819
global_step=959000, episodic_return=1400.7545166015625
global_step=960000, episodic_return=1360.9427490234375
SPS: 819
global_step=961000, episodic_return=1386.916748046875
global_step=962000, episodic_return=1429.804443359375
SPS: 820
global_step=963000, episodic_return=1395.9185791015625
global_step=964000, episodic_return=1395.650634765625
SPS: 820
global_step=965000, episodic_return=1390.0050048828125
global_step=966000, episodic_return=1392.16357421875
SPS: 820
global_step=967000, episodic_return=1391.6094970703125
global_step=968000, episodic_return=1368.6895751953125
SPS: 820
global_step=969000, episodic_return=1404.0147705078125
global_step=970000, episodic_return=1355.3092041015625
SPS: 821
global_step=971000, episodic_return=1382.40625
global_step=972000, episodic_return=1352.9190673828125
SPS: 821
global_step=973000, episodic_return=1358.114013671875
global_step=974000, episodic_return=1375.2728271484375
SPS: 821
global_step=975000, episodic_return=1366.2381591796875
global_step=976000, episodic_return=1387.29248046875
SPS: 821
global_step=977000, episodic_return=1427.44140625
global_step=978000, episodic_return=1414.4339599609375
SPS: 822
global_step=979000, episodic_return=1406.7698974609375
global_step=980000, episodic_return=1482.896240234375
SPS: 822
global_step=981000, episodic_return=1439.586669921875
global_step=982000, episodic_return=1379.8099365234375
global_step=983000, episodic_return=1417.541015625
SPS: 822
global_step=984000, episodic_return=1399.689453125
global_step=985000, episodic_return=1409.5120849609375
SPS: 822
global_step=986000, episodic_return=1418.344970703125
global_step=987000, episodic_return=1445.166259765625
SPS: 823
global_step=988000, episodic_return=1482.84619140625
global_step=989000, episodic_return=1388.2288818359375
SPS: 823
global_step=990000, episodic_return=1498.3585205078125
global_step=991000, episodic_return=1446.4727783203125
SPS: 823
global_step=992000, episodic_return=1395.4970703125
global_step=993000, episodic_return=1410.789794921875
SPS: 823
global_step=994000, episodic_return=1486.2423095703125
global_step=995000, episodic_return=1318.4422607421875
SPS: 824
global_step=996000, episodic_return=1444.8326416015625
global_step=997000, episodic_return=1439.1968994140625
SPS: 824
global_step=998000, episodic_return=1438.6949462890625
global_step=999000, episodic_return=1425.0206298828125
SPS: 824
global_step=1000000, episodic_return=1378.9200439453125
global_step=1001000, episodic_return=1485.2884521484375
SPS: 815
global_step=1002000, episodic_return=1454.8741455078125
global_step=1003000, episodic_return=1437.627685546875
SPS: 815
global_step=1004000, episodic_return=1388.7265625
global_step=1005000, episodic_return=1408.9495849609375
SPS: 815
global_step=1006000, episodic_return=1321.3648681640625
global_step=1007000, episodic_return=1329.168701171875
SPS: 816
global_step=1008000, episodic_return=1450.0450439453125
global_step=1009000, episodic_return=1398.513671875
SPS: 816
global_step=1010000, episodic_return=1416.3486328125
global_step=1011000, episodic_return=1422.04345703125
SPS: 816
global_step=1012000, episodic_return=1392.2479248046875
global_step=1013000, episodic_return=1389.3189697265625
SPS: 816
global_step=1014000, episodic_return=1442.3699951171875
global_step=1015000, episodic_return=1392.9420166015625
SPS: 816
global_step=1016000, episodic_return=1487.517822265625
global_step=1017000, episodic_return=1437.9317626953125
SPS: 817
global_step=1018000, episodic_return=1342.033935546875
global_step=1019000, episodic_return=1428.6798095703125
SPS: 817
global_step=1020000, episodic_return=1425.971435546875
global_step=1021000, episodic_return=1409.8284912109375
SPS: 817
global_step=1022000, episodic_return=1451.660888671875
global_step=1023000, episodic_return=1424.7694091796875
global_step=1024000, episodic_return=1440.9864501953125
SPS: 818
global_step=1025000, episodic_return=1440.8714599609375
global_step=1026000, episodic_return=1468.59326171875
SPS: 818
global_step=1027000, episodic_return=1425.065673828125
global_step=1028000, episodic_return=1473.806640625
SPS: 818
global_step=1029000, episodic_return=1502.294921875
global_step=1030000, episodic_return=1467.8919677734375
SPS: 818
global_step=1031000, episodic_return=1468.276611328125
global_step=1032000, episodic_return=1520.30126953125
SPS: 819
global_step=1033000, episodic_return=1504.9146728515625
global_step=1034000, episodic_return=1535.6229248046875
SPS: 819
global_step=1035000, episodic_return=1441.39013671875
global_step=1036000, episodic_return=1428.016357421875
SPS: 819
global_step=1037000, episodic_return=1519.3197021484375
global_step=1038000, episodic_return=1442.216796875
SPS: 819
global_step=1039000, episodic_return=1479.1983642578125
global_step=1040000, episodic_return=1458.4039306640625
SPS: 820
global_step=1041000, episodic_return=1392.1224365234375
global_step=1042000, episodic_return=1503.83203125
SPS: 820
global_step=1043000, episodic_return=1493.7484130859375
global_step=1044000, episodic_return=1444.1280517578125
SPS: 820
global_step=1045000, episodic_return=1427.894775390625
global_step=1046000, episodic_return=1469.328369140625
SPS: 820
global_step=1047000, episodic_return=1401.3236083984375
global_step=1048000, episodic_return=1430.093994140625
SPS: 821
global_step=1049000, episodic_return=1373.3380126953125
global_step=1050000, episodic_return=1487.13232421875
SPS: 821
global_step=1051000, episodic_return=1470.651611328125
global_step=1052000, episodic_return=1491.0439453125
SPS: 821
global_step=1053000, episodic_return=1499.4539794921875
global_step=1054000, episodic_return=1453.3271484375
SPS: 821
global_step=1055000, episodic_return=1510.9913330078125
global_step=1056000, episodic_return=1478.9481201171875
SPS: 822
global_step=1057000, episodic_return=1447.06689453125
global_step=1058000, episodic_return=1424.893798828125
SPS: 822
global_step=1059000, episodic_return=1495.642333984375
global_step=1060000, episodic_return=1406.3172607421875
SPS: 822
global_step=1061000, episodic_return=1474.5675048828125
global_step=1062000, episodic_return=1496.490966796875
SPS: 822
global_step=1063000, episodic_return=1444.3048095703125
global_step=1064000, episodic_return=1400.236572265625
SPS: 823
global_step=1065000, episodic_return=1462.190673828125
global_step=1066000, episodic_return=1445.456787109375
global_step=1067000, episodic_return=1496.181396484375
SPS: 823
global_step=1068000, episodic_return=1450.3544921875
global_step=1069000, episodic_return=1487.3526611328125
SPS: 823
global_step=1070000, episodic_return=1492.197021484375
global_step=1071000, episodic_return=1508.564453125
SPS: 823
global_step=1072000, episodic_return=1457.37060546875
global_step=1073000, episodic_return=1478.025390625
SPS: 824
global_step=1074000, episodic_return=1517.7911376953125
global_step=1075000, episodic_return=1547.791748046875
SPS: 824
global_step=1076000, episodic_return=1493.2601318359375
global_step=1077000, episodic_return=1465.368896484375
SPS: 824
global_step=1078000, episodic_return=1460.6241455078125
global_step=1079000, episodic_return=1459.6357421875
SPS: 824
global_step=1080000, episodic_return=1476.20263671875
global_step=1081000, episodic_return=1526.0751953125
SPS: 825
global_step=1082000, episodic_return=1426.388671875
global_step=1083000, episodic_return=1437.7728271484375
SPS: 825
global_step=1084000, episodic_return=1402.740966796875
global_step=1085000, episodic_return=1522.0244140625
SPS: 825
global_step=1086000, episodic_return=1443.51171875
global_step=1087000, episodic_return=1498.970458984375
SPS: 825
global_step=1088000, episodic_return=1470.5203857421875
global_step=1089000, episodic_return=1476.5413818359375
SPS: 825
global_step=1090000, episodic_return=1480.250244140625
global_step=1091000, episodic_return=1500.47314453125
SPS: 826
global_step=1092000, episodic_return=1479.7454833984375
global_step=1093000, episodic_return=1484.2899169921875
SPS: 826
global_step=1094000, episodic_return=1457.9886474609375
global_step=1095000, episodic_return=1512.411376953125
SPS: 826
global_step=1096000, episodic_return=1476.1246337890625
global_step=1097000, episodic_return=1488.5313720703125
SPS: 826
global_step=1098000, episodic_return=1503.9658203125
global_step=1099000, episodic_return=1505.540283203125
SPS: 826
global_step=1100000, episodic_return=1441.0479736328125
global_step=1101000, episodic_return=1463.195068359375
SPS: 827
global_step=1102000, episodic_return=1517.5911865234375
global_step=1103000, episodic_return=1459.0650634765625
SPS: 827
global_step=1104000, episodic_return=1443.3104248046875
global_step=1105000, episodic_return=1494.0869140625
SPS: 827
global_step=1106000, episodic_return=1507.3594970703125
global_step=1107000, episodic_return=1458.998291015625
SPS: 827
global_step=1108000, episodic_return=1498.2447509765625
global_step=1109000, episodic_return=1434.168212890625
global_step=1110000, episodic_return=1468.0484619140625
SPS: 828
global_step=1111000, episodic_return=1487.0076904296875
global_step=1112000, episodic_return=1454.629150390625
SPS: 828
global_step=1113000, episodic_return=1494.272705078125
global_step=1114000, episodic_return=1464.81884765625
SPS: 828
global_step=1115000, episodic_return=1422.832763671875
global_step=1116000, episodic_return=1530.0355224609375
SPS: 828
global_step=1117000, episodic_return=1506.6947021484375
global_step=1118000, episodic_return=1488.269775390625
SPS: 828
global_step=1119000, episodic_return=1401.616943359375
